457.313;287.568
337.12;656.995
944.606;653.555
822.297;285.605
407.11349951831875;315.40957307310197
871.9770189683634;312.6898223066469
412.122;426.43
868.229;423.685
484.943;287.42
382.955;656.737
898.82;653.815
794.759;285.753
427.685;378.61
852.412;376.148
394.132;481.708
886.514;478.621
640.083;377.378
640.414;480.172
453.117;300.462
826.562;298.431
348.01;623.496
933.497;620.086
639.901;286.586
641.361;655.237
