383.261;325.659
224.526;667.573
1046.03;664.816
896.897;326.185
318.7313715823111;299.39592247620067
957.6377216810619;298.2714911814741
322.283;457.075
954.128;456.714
422.252;325.706
287.138;667.363
984.645;665.052
858.415;326.164
343.107;412.242
934.624;412.254
298.464;508.358
976.412;507.513
640.098;412.21
639.254;507.904
377.532;338.02
902.288;338.492
238.465;637.633
1032.9;635.238
640.996;325.937
637.471;666.188
