405.248;387.297
279.473;670.814
1002.12;674.078
874.18;387.544
353.44061308796194;356.2746131928225
927.080038783438;357.90256974225724
355.693;498.979
924.433;500.036
440.409;387.402
333.322;671.057
947.705;673.829
838.538;387.554
372.401;461.231
907.259;461.994
336.789;541.659
943.82;543.069
638.656;461.683
638.743;542.366
400.518;397.94
878.932;398.253
290.123;646.85
991.286;649.73
638.868;387.545
638.988;672.446
